t_s,h_sl_m,position_h-sl-ft,h_agl_m,position_h-agl-ft,lat_deg,lon_deg,x_north_m,x_east_m,vtrue_mps,velocities_vtrue-fps,mach,u_mps,velocities_u-fps,v_mps,velocities_v-fps,w_mps,velocities_w-fps,vn_mps,velocities_v-north-fps,ve_mps,velocities_v-east-fps,vd_mps,velocities_v-down-fps,p_radps,q_radps,r_radps,phi_rad,theta_rad,psi_rad,alpha_rad,beta_rad,nx_g,ny_g,nz_g,throttle,elevator,aileron,rudder,thrust_lb,fuel_lb,mass_kg,inertia_mass-slugs,temp_K,atmosphere_T-R,rho_kgpm3,atmosphere_rho-slugs_ft3
27.099989,4427.620006,14526.312356,4427.601187,14526.250614,30.222449,120.008105,6168.557328,780.304833,207.260542,679.988656,0.641941,206.200987,676.512425,0.868948,2.850881,20.912443,68.610377,187.165483,614.059982,89.001572,291.999910,2.175929,7.138874,-0.001979,0.013095,0.023318,0.526897,0.079031,0.491009,0.101072,0.004193,0.177945,-0.007501,1.094778,0.912692,0.000000,0.000000,0.000000,5382.303414,4693.211501,8030.045919,550.232926,259.390502,466.902903,0.783062,0.001519
27.199989,4427.400771,14525.593080,4427.381953,14525.531342,30.222617,120.008198,6187.252718,789.223493,207.339180,680.246652,0.642183,206.276266,676.759401,0.867665,2.846671,20.949577,68.732209,187.003604,613.528886,89.522679,293.709577,2.208445,7.245554,-0.002155,0.013146,0.023290,0.526903,0.078997,0.493692,0.101214,0.004185,0.183566,-0.007488,1.096506,0.921538,0.000000,0.000000,0.000000,5488.315625,4693.094484,8029.992945,550.229296,259.391925,466.905464,0.783080,0.001519
27.299989,4427.178379,14524.863447,4427.159561,14524.801711,30.222786,120.008291,6205.932077,798.194355,207.423001,680.521658,0.642441,206.356824,677.023701,0.866428,2.842612,20.985996,68.851693,186.844572,613.007126,90.046621,295.428547,2.239072,7.346038,-0.002323,0.013180,0.023261,0.526892,0.078967,0.496376,0.101349,0.004177,0.188973,-0.007477,1.098238,0.929989,0.000000,0.000000,0.000000,5590.655374,4692.974689,8029.938712,550.225580,259.393368,466.908063,0.783099,0.001519
27.399989,4426.953018,14524.124073,4426.934201,14524.062340,30.222954,120.008385,6224.595677,807.217699,207.511798,680.812985,0.642714,206.442473,677.304701,0.865250,2.838748,21.021486,68.968131,186.688192,612.494067,90.573298,297.156489,2.267824,7.440369,-0.002481,0.013209,0.023231,0.526864,0.078942,0.499058,0.101478,0.004170,0.194166,-0.007468,1.099956,0.938056,0.000000,0.000000,0.000000,5689.318563,4692.852116,8029.883219,550.221778,259.394831,466.910696,0.783118,0.001519
27.499989,4426.724874,14523.375571,4426.706059,14523.313841,30.223122,120.008479,6243.243777,816.293793,207.605359,681.119945,0.643002,206.533000,677.601706,0.864143,2.835115,21.056076,69.081613,186.534273,611.989084,91.102604,298.893059,2.294720,7.528608,-0.002627,0.013244,0.023200,0.526820,0.078921,0.501739,0.101599,0.004162,0.199146,-0.007461,1.101661,0.945749,0.000000,0.000000,0.000000,5784.311587,4692.726766,8029.826466,550.217889,259.396312,466.913361,0.783137,0.001520
27.599989,4426.494134,14522.618548,4426.475319,14522.556820,30.223290,120.008574,6261.876610,825.422893,207.703477,681.441853,0.643304,206.628171,677.913948,0.863116,2.831744,21.090001,69.192916,186.382624,611.491547,91.634440,300.637925,2.319770,7.610794,-0.002759,0.013294,0.023169,0.526763,0.078905,0.504419,0.101715,0.004156,0.203915,-0.007455,1.103369,0.953079,0.000000,0.000000,0.000000,5875.652026,4692.598637,8029.768453,550.213914,259.397810,466.916057,0.783156,0.001520
27.699989,4426.260980,14521.853610,4426.242166,14521.791885,30.223458,120.008669,6280.494395,834.605249,207.805939,681.778017,0.643619,206.727735,678.240600,0.862176,2.828662,21.123655,69.303330,186.233047,611.000809,92.168711,302.390785,2.342969,7.686906,-0.002877,0.013368,0.023138,0.526693,0.078896,0.507100,0.101828,0.004149,0.208475,-0.007451,1.105104,0.960058,0.000000,0.000000,0.000000,5963.369119,4692.467731,8029.709180,550.209852,259.399323,466.918781,0.783175,0.001520
27.799989,4426.025601,14521.081368,4426.006788,14521.019646,30.223626,120.008765,6299.097329,843.841099,207.912535,682.127741,0.643948,206.831429,678.580803,0.861330,2.825887,21.157517,69.414427,186.085337,610.516197,92.705339,304.151375,2.364285,7.756840,-0.002980,0.013468,0.023108,0.526612,0.078897,0.509782,0.101939,0.004143,0.212832,-0.007450,1.106899,0.966695,0.000000,0.000000,0.000000,6047.503863,4692.334047,8029.648647,550.205704,259.400851,466.921531,0.783195,0.001520
27.899989,4425.788186,14520.302449,4425.769374,14520.240730,30.223794,120.008862,6317.685587,853.130675,208.023050,682.490323,0.644288,206.938988,678.933687,0.860581,2.823429,21.192078,69.527815,185.939281,610.037010,93.244258,305.919481,2.383657,7.820397,-0.003067,0.013594,0.023078,0.526521,0.078908,0.512467,0.102052,0.004137,0.216990,-0.007450,1.108789,0.973002,0.000000,0.000000,0.000000,6128.108627,4692.197586,8029.586854,550.201470,259.402392,466.924305,0.783215,0.001520
27.999989,4425.548936,14519.517505,4425.530124,14519.455789,30.223961,120.008959,6336.259323,862.474204,208.137270,682.865059,0.644640,207.050152,679.298401,0.859930,2.821294,21.227766,69.644903,185.794656,609.562520,93.785416,307.694934,2.400998,7.877289,-0.003138,0.013745,0.023048,0.526423,0.078934,0.515157,0.102168,0.004132,0.220955,-0.007452,1.110805,0.978992,0.000000,0.000000,0.000000,6205.246234,4692.058346,8029.523801,550.197150,259.403945,466.927101,0.783235,0.001520
28.099989,4425.308057,14518.727220,4425.289246,14518.665507,30.224129,120.009057,6354.818670,871.871907,208.254980,683.251248,0.645003,207.164675,679.674131,0.859377,2.819479,21.264892,69.766706,185.651236,609.091981,94.328773,309.477602,2.416197,7.927155,-0.003193,0.013913,0.023020,0.526320,0.078975,0.517853,0.102289,0.004127,0.224734,-0.007456,1.112968,0.984675,0.000000,0.000000,0.000000,6278.988567,4691.916329,8029.459488,550.192743,259.405508,466.929915,0.783255,0.001520
28.199989,4425.065770,14517.932317,4425.046961,14517.870606,30.224296,120.009155,6373.363737,881.324001,208.375969,683.648193,0.645375,207.282328,680.060130,0.858919,2.817975,21.303604,69.893713,185.508791,608.624641,94.874298,311.267383,2.429131,7.969590,-0.003232,0.014091,0.022993,0.526212,0.079032,0.520554,0.102416,0.004122,0.228332,-0.007461,1.115291,0.990064,0.000000,0.000000,0.000000,6349.414783,4691.771534,8029.393915,550.188250,259.407081,466.932746,0.783275,0.001520
28.299989,4424.822765,14517.135054,4424.803956,14517.073347,30.224463,120.009254,6391.899685,890.833612,208.568864,684.281049,0.645971,207.475626,680.694312,0.858434,2.816385,21.309589,69.913349,185.427045,608.356448,95.456032,313.175958,2.434717,7.987916,-0.003250,0.012176,0.022966,0.526095,0.078962,0.523178,0.102350,0.004116,0.228246,-0.007465,1.116020,0.990598,0.000000,0.000000,0.000000,11514.105546,4691.621260,8029.326006,550.183596,259.408658,466.935585,0.783295,0.001520
28.399989,4424.579227,14516.336046,4424.560419,14516.274342,30.224631,120.009353,6410.427890,900.401603,208.797057,685.029716,0.646676,207.708236,681.457466,0.857940,2.814765,21.278252,69.810538,185.374626,608.184470,96.054744,315.140236,2.438284,7.999618,-0.003246,0.010059,0.022938,0.525969,0.078732,0.525705,0.102087,0.004109,0.519184,-0.007467,1.114070,0.991017,0.000000,0.000000,0.000000,11515.728116,4691.466866,8029.256120,550.178808,259.410239,466.938430,0.783316,0.001520
28.499989,4424.335023,14515.534853,4424.316217,14515.473151,30.224798,120.009453,6428.948729,910.028129,209.013368,685.739396,0.647344,207.931223,682.189052,0.857505,2.813338,21.224020,69.632611,185.311030,607.975822,96.645900,317.079725,2.445387,8.022922,-0.003219,0.008692,0.022910,0.525839,0.078395,0.528167,0.101720,0.004103,0.518421,-0.007469,1.110729,0.988974,0.000000,0.000000,0.000000,11517.276299,4691.311526,8029.185704,550.173983,259.411824,466.941284,0.783336,0.001520
28.599989,4424.089753,14514.730159,4424.070947,14514.668461,30.224965,120.009554,6447.461152,919.712423,209.206037,686.371513,0.647938,208.130716,682.843557,0.857189,2.812300,21.166867,69.445100,185.226373,607.698074,97.223022,318.973168,2.457813,8.063691,-0.003173,0.008910,0.022882,0.525710,0.078030,0.530609,0.101351,0.004097,0.517661,-0.007474,1.106748,0.989133,0.000000,0.000000,0.000000,11518.676255,4691.156454,8029.115368,550.169163,259.413416,466.944149,0.783356,0.001520
28.699989,4423.843082,14513.920873,4423.824277,14513.859178,30.225132,120.009655,6465.965094,929.454275,209.398831,687.004039,0.648533,208.328751,683.493276,0.857019,2.811742,21.125050,69.307906,185.141153,607.418481,97.798298,320.860558,2.473242,8.114310,-0.003113,0.009853,0.022855,0.525587,0.077715,0.533077,0.101057,0.004093,0.516937,-0.007482,1.103744,0.989157,0.000000,0.000000,0.000000,11520.078086,4691.001305,8029.044996,550.164341,259.415017,466.947031,0.783377,0.001520
28.799988,4423.594770,14513.106202,4423.575967,14513.044510,30.225298,120.009757,6484.460472,939.253525,209.591484,687.636104,0.649128,208.523827,684.133290,0.856996,2.811666,21.110887,69.261442,185.054810,607.135202,98.372282,322.743707,2.490369,8.170503,-0.003042,0.011370,0.022829,0.525475,0.077508,0.535604,0.100896,0.004089,0.516294,-0.007494,1.102617,0.989062,0.000000,0.000000,0.000000,11521.480304,4690.846118,8028.974605,550.159518,259.416629,466.949932,0.783398,0.001520
28.899988,4423.344740,14512.285892,4423.325937,14512.224202,30.225465,120.009859,6502.947136,949.110084,209.783646,688.266556,0.649721,208.714816,684.759894,0.857103,2.812017,21.132188,69.331326,184.966536,606.845589,98.945806,324.625349,2.507263,8.225927,-0.002966,0.013246,0.022805,0.525376,0.077450,0.538214,0.100905,0.004086,0.515765,-0.007510,1.103964,0.988871,0.000000,0.000000,0.000000,11522.880758,4690.690928,8028.904212,550.154694,259.418252,466.952854,0.783419,0.001520
28.999988,4423.093081,14511.460240,4423.074279,14511.398554,30.225632,120.009962,6521.424358,959.023660,209.951245,688.816419,0.650238,208.877115,685.292372,0.857319,2.812727,21.192946,69.530663,184.855047,606.479814,99.507630,326.468602,2.523517,8.279254,-0.002889,0.016010,0.022784,0.525293,0.077566,0.540924,0.101115,0.004083,0.515401,-0.007529,1.107808,0.990945,0.000000,0.000000,0.000000,11524.127575,4690.536032,8028.833912,550.149877,259.419886,466.955794,0.783440,0.001520
29.099988,4422.840212,14510.630618,4422.821411,14510.568935,30.225798,120.010066,6539.892282,968.994648,210.105906,689.323838,0.650715,209.022590,685.769653,0.857606,2.813667,21.291148,69.852847,184.729731,606.068670,100.064922,328.296988,2.535676,8.319146,-0.002813,0.018610,0.022764,0.525226,0.077862,0.543735,0.101510,0.004082,0.223851,-0.007549,1.114696,0.990633,0.000000,0.000000,0.000000,11525.293756,4690.380974,8028.763537,550.145055,259.421527,466.958749,0.783461,0.001520
29.199988,4422.586702,14509.798890,4422.567902,14509.737210,30.225965,120.010170,6558.350002,979.022973,210.294633,689.943021,0.651298,209.199140,686.348884,0.857916,2.814685,21.420001,70.275593,184.630288,605.742415,100.643174,330.194139,2.537894,8.326423,-0.002743,0.020035,0.022747,0.525175,0.078319,0.546638,0.102035,0.004080,0.223512,-0.007570,1.123885,0.990293,0.000000,0.000000,0.000000,6371.160670,4690.225769,8028.693091,550.140228,259.423172,466.961710,0.783482,0.001520
29.299988,4422.333352,14508.967689,4422.314553,14508.906013,30.226131,120.010275,6576.797020,989.108932,210.481672,690.556668,0.651875,209.371981,686.915948,0.858220,2.815683,21.567833,70.760607,184.525548,605.398778,101.224745,332.102181,2.531350,8.304954,-0.002678,0.020903,0.022731,0.525137,0.078895,0.549607,0.102650,0.004077,0.223275,-0.007591,1.134585,0.989943,0.000000,0.000000,0.000000,6368.389139,4690.070412,8028.622620,550.135399,259.424817,466.964671,0.783503,0.001520
29.399988,4422.081085,14508.140044,4422.062287,14508.078370,30.226298,120.010380,6595.232786,999.252871,210.666893,691.164348,0.652446,209.542341,687.474874,0.858489,2.816566,21.721190,71.263747,184.415140,605.036547,101.809970,334.022210,2.515222,8.252040,-0.002620,0.021132,0.022716,0.525110,0.079538,0.552615,0.103291,0.004075,0.223108,-0.007611,1.145859,0.989594,0.000000,0.000000,0.000000,6365.601581,4689.915001,8028.552124,550.130569,259.426454,466.967618,0.783524,0.001520
29.499988,4421.830867,14507.319116,4421.812069,14507.257445,30.226464,120.010486,6613.656729,1009.455154,210.850291,691.766048,0.653012,209.711606,688.030204,0.858705,2.817273,21.866645,71.740961,184.299022,604.655584,102.398819,335.954131,2.489513,8.167693,-0.002567,0.020727,0.022701,0.525091,0.080194,0.555628,0.103895,0.004073,0.222968,-0.007629,1.156752,0.989248,0.000000,0.000000,0.000000,6362.833849,4689.759538,8028.481605,550.125737,259.428079,466.970541,0.783545,0.001520
29.599988,4421.583619,14506.507937,4421.564823,14506.446270,30.226630,120.010593,6632.068288,1019.716121,211.031978,692.362132,0.653573,209.881129,688.586382,0.858859,2.817779,21.992492,72.153844,184.177465,604.256774,102.990923,337.896728,2.455007,8.054484,-0.002520,0.019771,0.022688,0.525076,0.080809,0.558616,0.104404,0.004070,0.222797,-0.007644,1.166414,0.988899,0.000000,0.000000,0.000000,6360.041714,4689.604020,8028.411061,550.120903,259.429683,466.973430,0.783565,0.001520
29.699988,4421.340156,14505.709173,4421.321361,14505.647508,30.226796,120.010700,6650.466946,1030.036063,211.212159,692.953278,0.654129,210.052054,689.147158,0.858953,2.818087,22.090112,72.474122,184.050997,603.841855,103.585633,339.847876,2.413127,7.917082,-0.002478,0.018409,0.022674,0.525064,0.081342,0.561555,0.104780,0.004067,0.222553,-0.007657,1.174195,0.988536,0.000000,0.000000,0.000000,6356.962373,4689.448451,8028.340493,550.116067,259.431264,466.976275,0.783586,0.001520
29.799988,4421.101124,14504.924946,4421.082329,14504.863284,30.226962,120.010808,6668.852246,1040.415197,211.391075,693.540273,0.654681,210.225144,689.715038,0.858995,2.818225,22.154860,72.686548,183.920305,603.413073,104.182108,341.804815,2.365724,7.761561,-0.002438,0.016828,0.022659,0.525053,0.081765,0.564428,0.104999,0.004064,0.221632,-0.007668,1.179723,0.988136,0.000000,0.000000,0.000000,6353.567933,4689.292836,8028.269900,550.111230,259.432815,466.979068,0.783606,0.001520
29.899988,4420.866970,14504.156726,4420.848177,14504.095067,30.227127,120.010916,6687.223770,1050.853627,211.569118,694.124402,0.655231,210.400851,690.291506,0.858998,2.818233,22.186383,72.789970,183.786257,602.973285,104.779506,343.764782,2.314809,7.594518,-0.002400,0.015229,0.022645,0.525040,0.082067,0.567229,0.105060,0.004060,0.222228,-0.007677,1.182928,0.987694,0.000000,0.000000,0.000000,6339.668958,4689.137177,8028.199286,550.106392,259.434335,466.981803,0.783625,0.001520
29.999988,4420.637969,14503.405409,4420.619176,14503.343753,30.227293,120.011025,6705.581426,1061.351530,211.746380,694.705970,0.655778,210.578886,690.875611,0.858974,2.818157,22.188377,72.796513,183.649462,602.524482,105.376877,345.724663,2.262333,7.422352,-0.002364,0.013805,0.022630,0.525026,0.082255,0.569963,0.104981,0.004057,0.222739,-0.007684,1.184114,0.986416,0.000000,0.000000,0.000000,6354.997578,4688.981490,8028.128754,550.101559,259.435822,466.984479,0.783644,0.001521
30.099988,4420.414098,14502.670926,4420.395306,14502.609273,30.227458,120.011135,6723.924025,1071.908253,211.911271,695.246952,0.656287,210.746561,691.425724,0.858948,2.818071,22.170614,72.738236,183.500614,602.036135,105.967086,347.661043,2.210934,7.253720,-0.002329,0.013478,0.022614,0.525012,0.082361,0.572646,0.104815,0.004053,0.514307,-0.007690,1.183293,0.988951,0.000000,0.000000,0.000000,11538.511619,4688.826271,8028.058438,550.096740,259.437275,466.987095,0.783663,0.001521
30.199988,4420.195397,14501.953403,4420.176606,14501.891752,30.227624,120.011245,6742.252328,1082.524309,212.028501,695.631566,0.656648,210.867942,691.823957,0.858916,2.817967,22.137269,72.628837,183.310339,601.411873,106.530374,349.509100,2.164386,7.101004,-0.002297,0.014336,0.022599,0.524998,0.082399,0.575289,0.104599,0.004051,0.222805,-0.007696,1.181466,0.990614,0.000000,0.000000,0.000000,11539.416238,4688.671099,8027.987968,550.091912,259.438694,466.989650,0.783681,0.001521
30.299988,4419.981725,14501.252378,4419.962935,14501.190730,30.227789,120.011356,6760.566012,1093.199468,212.204625,696.209401,0.657192,211.048783,692.417267,0.858871,2.817817,22.101505,72.511501,183.168403,600.946203,107.124549,351.458495,2.114277,6.936603,-0.002268,0.014053,0.022583,0.524987,0.082420,0.577920,0.104342,0.004047,0.221811,-0.007702,1.179752,0.989850,0.000000,0.000000,0.000000,6383.729141,4688.515509,8027.917342,550.087072,259.440081,466.992146,0.783699,0.001521
30.399988,4419.772899,14500.567255,4419.754110,14500.505610,30.227954,120.011468,6778.864455,1103.933295,212.380524,696.786495,0.657735,211.228600,693.007217,0.858823,2.817660,22.073239,72.418764,183.024981,600.475659,107.717581,353.404138,2.065390,6.776213,-0.002243,0.014152,0.022567,0.524979,0.082466,0.580563,0.104121,0.004044,0.220775,-0.007708,1.178540,0.988992,0.000000,0.000000,0.000000,6374.344107,4688.359792,8027.846702,550.082232,259.441437,466.994586,0.783717,0.001521
30.499988,4419.568776,14499.897560,4419.549988,14499.835917,30.228119,120.011580,6797.147003,1114.725353,212.556282,697.363128,0.658277,211.406364,693.590434,0.858775,2.817504,22.063191,72.385798,182.879943,599.999812,108.309884,355.347389,2.017013,6.617495,-0.002224,0.014528,0.022552,0.524977,0.082584,0.583247,0.103987,0.004040,0.219734,-0.007714,1.178623,0.988040,0.000000,0.000000,0.000000,6363.648940,4688.203952,8027.776004,550.077388,259.442762,466.996971,0.783734,0.001521
30.599988,4419.369369,14499.243337,4419.350581,14499.181696,30.228284,120.011693,6815.413569,1125.575645,212.731777,697.938902,0.658819,211.581567,694.165247,0.858715,2.817305,22.075146,72.425021,182.732875,599.517306,108.901939,357.289826,1.968058,6.456883,-0.002212,0.015060,0.022537,0.524981,0.082794,0.585983,0.103958,0.004037,0.220436,-0.007721,1.180393,0.986226,0.000000,0.000000,0.000000,6362.196978,4688.047990,8027.705334,550.072545,259.444056,466.999301,0.783750,0.001521
30.699988,4419.174769,14498.604885,4419.155981,14498.543246,30.228448,120.011806,6833.663578,1136.483931,212.870618,698.394417,0.659247,211.717974,694.612775,0.858621,2.816998,22.105711,72.525298,182.553098,598.927488,109.474101,359.166997,1.920328,6.300288,-0.002208,0.017197,0.022521,0.524991,0.083089,0.588766,0.104034,0.004034,0.512208,-0.007728,1.182637,0.990603,0.000000,0.000000,0.000000,11545.499033,4687.892941,8027.635048,550.067729,259.445319,467.001575,0.783766,0.001521
30.799988,4418.985405,14497.983612,4418.966618,14497.921975,30.228613,120.011920,6851.898539,1147.451456,213.008370,698.846359,0.659672,211.852034,695.052605,0.858460,2.816471,22.148239,72.664826,182.369947,598.326596,110.046688,361.045565,1.869419,6.133265,-0.002210,0.018465,0.022506,0.525004,0.083448,0.591584,0.104167,0.004030,0.220318,-0.007733,1.186615,0.989491,0.000000,0.000000,0.000000,6386.875770,4687.737510,8027.564451,550.062892,259.446548,467.003787,0.783782,0.001521
30.899988,4418.801433,14497.380031,4418.782647,14497.318396,30.228777,120.012034,6870.116029,1158.476917,213.180860,699.412270,0.660205,212.018977,695.600318,0.858255,2.815797,22.210265,72.868322,182.212815,597.811073,110.640356,362.993295,1.811238,5.942382,-0.002221,0.018687,0.022490,0.525023,0.083905,0.594458,0.104375,0.004026,0.219451,-0.007739,1.192099,0.988329,0.000000,0.000000,0.000000,6373.428631,4687.581634,8027.493734,550.058046,259.447743,467.005937,0.783798,0.001521
30.999988,4418.623317,14496.795659,4418.604531,14496.734027,30.228941,120.012150,6888.315619,1169.560407,213.352568,699.975617,0.660735,212.183776,696.140997,0.858006,2.814981,22.285138,73.113971,182.051868,597.283033,111.235696,364.946508,1.748009,5.734936,-0.002239,0.018565,0.022474,0.525046,0.084438,0.597375,0.104644,0.004022,0.219206,-0.007744,1.198628,0.987119,0.000000,0.000000,0.000000,6349.440154,4687.425599,8027.422939,550.053195,259.448899,467.008018,0.783812,0.001521
31.099988,4418.451594,14496.232263,4418.432809,14496.170633,30.229105,120.012265,6906.496992,1180.702134,213.487272,700.417558,0.661151,212.311235,696.559169,0.857708,2.814001,22.361106,73.363210,181.857062,596.643905,111.812312,366.838293,1.682552,5.520183,-0.002264,0.019658,0.022458,0.525069,0.085000,0.600306,0.104935,0.004018,0.512218,-0.007748,1.204618,0.990587,0.000000,0.000000,0.000000,11549.935364,4687.270374,8027.352662,550.048379,259.450013,467.010024,0.783827,0.001521
31.199988,4418.286996,14495.692244,4418.268212,14495.630616,30.229269,120.012382,6924.661590,1191.903528,213.620456,700.854514,0.661562,212.438760,696.977559,0.857328,2.812755,22.421806,73.562356,181.657808,595.990182,112.390135,368.734039,1.611718,5.287790,-0.002293,0.019647,0.022440,0.525089,0.085525,0.603214,0.105155,0.004013,0.220417,-0.007751,1.210346,0.989371,0.000000,0.000000,0.000000,6391.035209,4687.114820,8027.282007,550.043538,259.451082,467.011947,0.783841,0.001521
31.299987,4418.129777,14495.176432,4418.110993,14495.114806,30.229433,120.012499,6942.806592,1203.163072,213.788352,701.405353,0.662081,212.601735,697.512253,0.856920,2.811419,22.477265,73.744308,181.484055,595.420129,112.989588,370.700749,1.532930,5.029299,-0.002326,0.018505,0.022422,0.525107,0.086051,0.606121,0.105333,0.004008,0.219458,-0.007753,1.215809,0.988113,0.000000,0.000000,0.000000,6376.290043,4686.958734,8027.211194,550.038686,259.452102,467.013784,0.783854,0.001521
31.399987,4417.980442,14494.686489,4417.961659,14494.624864,30.229596,120.012616,6960.932194,1214.481266,213.955521,701.953809,0.662597,212.765450,698.049378,0.856493,2.810018,22.518757,73.880438,181.306789,594.838546,113.590097,372.670922,1.450203,4.757884,-0.002362,0.017128,0.022404,0.525122,0.086538,0.609004,0.105446,0.004003,0.220197,-0.007754,1.220433,0.986038,0.000000,0.000000,0.000000,6371.213912,4686.802506,8027.140402,550.033835,259.453072,467.015529,0.783866,0.001521
31.499987,4417.839350,14494.223590,4417.820567,14494.161966,30.229760,120.012734,6979.038207,1225.858275,214.050269,702.264663,0.662890,212.858931,698.356074,0.856050,2.808565,22.535756,73.936206,181.067581,594.053745,114.149766,374.507105,1.371035,4.498148,-0.002397,0.018020,0.022384,0.525129,0.086938,0.611833,0.105479,0.003999,0.220958,-0.007755,1.222398,0.990180,0.000000,0.000000,0.000000,6405.558457,4686.647550,8027.070070,550.029016,259.453987,467.017177,0.783878,0.001521
31.599987,4417.706810,14493.788748,4417.688028,14493.727126,30.229923,120.012853,6997.125165,1237.294694,214.215443,702.806572,0.663400,213.025463,698.902436,0.855588,2.807049,22.531673,73.922811,180.883950,593.451280,114.750183,376.476977,1.283813,4.211986,-0.002433,0.016560,0.022363,0.525130,0.087260,0.614616,0.105378,0.003994,0.219903,-0.007754,1.223691,0.988811,0.000000,0.000000,0.000000,6389.348191,4686.491486,8026.999266,550.024164,259.454848,467.018726,0.783889,0.001521
31.699987,4417.582764,14493.381773,4417.563982,14493.320152,30.230086,120.012973,7015.191258,1248.789383,214.380617,703.348481,0.663911,213.193069,699.452327,0.855162,2.805649,22.517391,73.875955,180.698391,592.842491,115.350380,378.446128,1.195955,3.923738,-0.002467,0.015163,0.022343,0.525126,0.087544,0.617373,0.105230,0.003989,0.218215,-0.007753,1.224262,0.987347,0.000000,0.000000,0.000000,6371.931792,4686.335219,8026.928369,550.019306,259.455653,467.020175,0.783899,0.001521
31.799987,4417.467229,14493.002721,4417.448448,14492.941102,30.230249,120.013093,7033.236279,1260.342254,214.474632,703.656928,0.664201,213.290188,699.770957,0.854783,2.804407,22.492949,73.795765,180.453226,592.038143,115.908403,380.276914,1.114806,3.657499,-0.002501,0.016290,0.022322,0.525116,0.087784,0.620103,0.105069,0.003985,0.221075,-0.007753,1.223348,0.990496,0.000000,0.000000,0.000000,11556.908031,4686.179921,8026.858009,550.014485,259.456403,467.021525,0.783909,0.001521
31.899987,4417.360365,14492.652117,4417.341584,14492.590499,30.230411,120.013213,7051.262020,1271.954607,214.638969,704.196093,0.664709,213.459586,700.326726,0.854397,2.803139,22.453554,73.666514,180.263968,591.417218,116.506361,382.238717,1.027974,3.372619,-0.002531,0.015308,0.022301,0.525101,0.087962,0.622794,0.104803,0.003981,0.219727,-0.007753,1.222075,0.988901,0.000000,0.000000,0.000000,6394.574187,4686.023904,8026.787179,550.009632,259.457096,467.022774,0.783918,0.001521
31.999987,4417.261815,14492.328789,4417.243034,14492.267172,30.230574,120.013335,7069.265916,1283.624591,214.803636,704.736339,0.665218,213.628559,700.881100,0.854070,2.802067,22.421227,73.560456,180.073549,590.792485,117.103508,384.197860,0.942060,3.090749,-0.002561,0.014499,0.022280,0.525084,0.088163,0.625496,0.104571,0.003976,0.217721,-0.007755,1.221324,0.987192,0.000000,0.000000,0.000000,6373.958776,4685.867544,8026.716237,550.004770,259.457736,467.023925,0.783926,0.001521
32.099987,4417.171539,14492.032609,4417.152759,14491.970993,30.230736,120.013456,7087.248278,1295.352409,214.896988,705.042612,0.665506,213.725433,701.198926,0.853789,2.801145,22.392544,73.466352,179.823970,589.973655,117.657595,386.015731,0.863552,2.833177,-0.002589,0.016253,0.022260,0.525066,0.088374,0.628202,0.104392,0.003973,0.220305,-0.007757,1.220089,0.990106,0.000000,0.000000,0.000000,6412.700489,4685.712332,8026.645869,549.999949,259.458322,467.024980,0.783934,0.001521
32.199987,4417.089632,14491.763884,4417.070851,14491.702268,30.230898,120.013579,7105.210414,1307.139020,215.060696,705.579711,0.666013,213.892897,701.748350,0.853498,2.800189,22.365218,73.376699,179.629888,589.336904,118.252270,387.966764,0.778944,2.555590,-0.002615,0.015811,0.022240,0.525045,0.088590,0.630908,0.104184,0.003969,0.218800,-0.007759,1.219695,0.988277,0.000000,0.000000,0.000000,6390.472916,4685.556155,8026.575008,549.995093,259.458854,467.025937,0.783940,0.001521
32.299987,4417.015745,14491.521474,4416.996965,14491.459859,30.231060,120.013702,7123.149202,1318.982179,215.236815,706.157528,0.666557,214.070243,702.330194,0.853267,2.799432,22.362677,73.368363,179.444082,588.727304,118.853806,389.940309,0.693139,2.274078,-0.002642,0.015370,0.022222,0.525027,0.088906,0.633671,0.104087,0.003964,0.511088,-0.007763,1.221000,0.987124,0.000000,0.000000,0.000000,6397.347174,4685.399747,8026.504219,549.990243,259.459333,467.026800,0.783947,0.001521
32.399987,4416.950287,14491.306715,4416.931507,14491.245101,30.231221,120.013826,7141.067457,1330.884045,215.316693,706.419595,0.666804,214.151381,702.596395,0.853011,2.798594,22.354784,73.342467,179.178754,587.856806,119.397964,391.725604,0.614982,2.017658,-0.002666,0.017329,0.022203,0.525006,0.089205,0.636421,0.104011,0.003962,0.219311,-0.007766,1.221502,0.989070,0.000000,0.000000,0.000000,6403.158835,4685.244552,8026.433679,549.985409,259.459758,467.027565,0.783952,0.001521
32.499987,4416.893087,14491.119052,4416.874307,14491.057438,30.231383,120.013950,7158.962421,1342.842724,215.479716,706.954447,0.667309,214.313881,703.129532,0.852774,2.797815,22.368300,73.386812,178.978234,587.198929,119.991756,393.673739,0.527524,1.730723,-0.002692,0.016763,0.022185,0.524989,0.089598,0.639224,0.103995,0.003958,0.217273,-0.007770,1.224233,0.987022,0.000000,0.000000,0.000000,6378.039208,4685.088032,8026.362660,549.980543,259.460130,467.028233,0.783957,0.001521
