t_s,h_sl_m,position_h-sl-ft,h_agl_m,position_h-agl-ft,lat_deg,lon_deg,x_north_m,x_east_m,vtrue_mps,velocities_vtrue-fps,mach,u_mps,velocities_u-fps,v_mps,velocities_v-fps,w_mps,velocities_w-fps,vn_mps,velocities_v-north-fps,ve_mps,velocities_v-east-fps,vd_mps,velocities_v-down-fps,p_radps,q_radps,r_radps,phi_rad,theta_rad,psi_rad,alpha_rad,beta_rad,nx_g,ny_g,nz_g,throttle,elevator,aileron,rudder,thrust_lb,fuel_lb,mass_kg,inertia_mass-slugs,temp_K,atmosphere_T-R,rho_kgpm3,atmosphere_rho-slugs_ft3
105.099958,4471.119611,14669.027596,4471.100487,14668.964852,30.382619,120.000953,23924.678689,91.622335,228.600202,750.000664,0.708421,228.099871,748.359158,0.002928,0.009605,15.116253,49.594007,228.593496,749.978662,1.751010,5.744782,0.001524,0.004998,-0.000005,-0.000032,0.000072,0.000000,0.066167,0.007647,0.066174,0.000013,0.065861,-0.000027,0.994384,0.678811,0.000000,0.000000,0.000000,3055.185300,4621.347415,7997.447696,547.999238,259.108149,466.394669,0.779441,0.001512
105.199958,4471.119467,14669.027123,4471.100343,14668.964379,30.382825,120.000955,23947.521947,91.797204,228.600173,750.000566,0.708421,228.099847,748.359078,0.002928,0.009605,15.116172,49.593741,228.593454,749.978523,1.752673,5.750239,0.001365,0.004479,-0.000005,-0.000033,0.000072,0.000000,0.066167,0.007654,0.066173,0.000013,0.065862,-0.000027,0.994383,0.678813,0.000000,0.000000,0.000000,3055.201709,4621.264228,7997.409963,547.996653,259.108150,466.394671,0.779441,0.001512
105.299958,4471.119339,14669.026701,4471.100214,14668.963956,30.383031,120.000957,23970.365202,91.972239,228.600143,750.000471,0.708421,228.099823,748.359001,0.002928,0.009605,15.116090,49.593471,228.593412,749.978385,1.754336,5.755695,0.001208,0.003965,-0.000005,-0.000033,0.000072,0.000000,0.066168,0.007662,0.066173,0.000013,0.065863,-0.000027,0.994381,0.678815,0.000000,0.000000,0.000000,3055.217939,4621.181040,7997.372230,547.994067,259.108151,466.394672,0.779441,0.001512
105.399958,4471.119226,14669.026331,4471.100101,14668.963585,30.383237,120.000959,23993.208452,92.147439,228.600115,750.000377,0.708421,228.099800,748.358925,0.002928,0.009605,15.116007,49.593199,228.593371,749.978250,1.755999,5.761152,0.001053,0.003455,-0.000005,-0.000033,0.000072,0.000000,0.066168,0.007669,0.066173,0.000013,0.065863,-0.000027,0.994380,0.678817,0.000000,0.000000,0.000000,3055.233986,4621.097852,7997.334496,547.991482,259.108152,466.394674,0.779441,0.001512
105.499958,4471.119128,14669.026011,4471.100003,14668.963265,30.383444,120.000961,24016.051698,92.322806,228.600087,750.000286,0.708421,228.099778,748.358851,0.002928,0.009605,15.115924,49.592925,228.593330,749.978116,1.757662,5.766608,0.000900,0.002951,-0.000005,-0.000033,0.000072,0.000000,0.066168,0.007676,0.066172,0.000013,0.065864,-0.000027,0.994378,0.678819,0.000000,0.000000,0.000000,3055.249844,4621.014664,7997.296763,547.988896,259.108153,466.394675,0.779441,0.001512
105.599958,4471.119046,14669.025741,4471.099921,14668.962995,30.383650,120.000962,24038.894940,92.498338,228.600060,750.000196,0.708421,228.099756,748.358780,0.002928,0.009605,15.115839,49.592649,228.593290,749.977985,1.759325,5.772065,0.000748,0.002453,-0.000005,-0.000033,0.000072,0.000000,0.066169,0.007683,0.066172,0.000013,0.065865,-0.000027,0.994376,0.678820,0.000000,0.000000,0.000000,3055.265508,4620.931475,7997.259029,547.986311,259.108153,466.394676,0.779441,0.001512
105.699958,4471.118979,14669.025521,4471.099854,14668.962774,30.383856,120.000964,24061.738178,92.674036,228.600033,750.000108,0.708421,228.099735,748.358710,0.002928,0.009605,15.115754,49.592370,228.593250,749.977855,1.760989,5.777521,0.000597,0.001960,-0.000005,-0.000033,0.000072,0.000000,0.066169,0.007691,0.066171,0.000013,0.065866,-0.000027,0.994374,0.678822,0.000000,0.000000,0.000000,3055.280975,4620.848286,7997.221295,547.983725,259.108154,466.394676,0.779441,0.001512
105.799958,4471.118927,14669.025350,4471.099801,14668.962603,30.384062,120.000966,24084.581413,92.849900,228.600007,750.000023,0.708421,228.099714,748.358643,0.002928,0.009605,15.115669,49.592090,228.593211,749.977727,1.762652,5.782978,0.000449,0.001472,-0.000005,-0.000033,0.000072,0.000000,0.066169,0.007698,0.066171,0.000013,0.065867,-0.000027,0.994372,0.678824,0.000000,0.000000,0.000000,3055.296240,4620.765097,7997.183561,547.981139,259.108154,466.394677,0.779441,0.001512
105.899958,4471.118889,14669.025228,4471.099764,14668.962480,30.384268,120.000968,24107.424643,93.025930,228.599981,749.999939,0.708421,228.099695,748.358578,0.002928,0.009605,15.115583,49.591807,228.593173,749.977601,1.764315,5.788435,0.000302,0.000990,-0.000005,-0.000033,0.000072,0.000000,0.066169,0.007705,0.066171,0.000013,0.065867,-0.000027,0.994371,0.678825,0.000000,0.000000,0.000000,3055.311299,4620.681907,7997.145827,547.978554,259.108154,466.394677,0.779441,0.001512
105.999958,4471.118867,14669.025153,4471.099741,14668.962405,30.384474,120.000970,24130.267869,93.202126,228.599956,749.999857,0.708421,228.099675,748.358515,0.002928,0.009605,15.115496,49.591523,228.593135,749.977478,1.765978,5.793892,0.000157,0.000514,-0.000005,-0.000033,0.000072,0.000000,0.066170,0.007712,0.066170,0.000013,0.065868,-0.000027,0.994369,0.678827,0.000000,0.000000,0.000000,3055.326147,4620.598717,7997.108092,547.975968,259.108154,466.394678,0.779441,0.001512
106.099958,4471.118858,14669.025126,4471.099732,14668.962377,30.384680,120.000972,24153.111092,93.378487,228.599932,749.999777,0.708421,228.099657,748.358454,0.002928,0.009605,15.115409,49.591236,228.593098,749.977356,1.767641,5.799348,0.000013,0.000044,-0.000005,-0.000034,0.000072,0.000000,0.066170,0.007720,0.066170,0.000013,0.065869,-0.000027,0.994367,0.678829,0.000000,0.000000,0.000000,3055.340782,4620.515527,7997.070358,547.973383,259.108154,466.394678,0.779441,0.001512
106.199957,4471.118864,14669.025145,4471.099738,14668.962396,30.384886,120.000973,24175.954311,93.555015,228.599908,749.999700,0.708421,228.099639,748.358395,0.002928,0.009605,15.115321,49.590948,228.593061,749.977236,1.769305,5.804805,-0.000128,-0.000420,-0.000005,-0.000034,0.000072,0.000000,0.066170,0.007727,0.066170,0.000013,0.065870,-0.000027,0.994365,0.678830,0.000000,0.000000,0.000000,3055.355200,4620.432336,7997.032623,547.970797,259.108154,466.394678,0.779441,0.001512
106.299958,4471.118884,14669.025210,4471.099758,14668.962461,30.385092,120.000975,24198.797527,93.731708,228.599885,749.999624,0.708420,228.099622,748.358338,0.002928,0.009605,15.115233,49.590659,228.593025,749.977118,1.770968,5.810262,-0.000268,-0.000879,-0.000005,-0.000034,0.000072,0.000000,0.066170,0.007734,0.066169,0.000013,0.065870,-0.000027,0.994363,0.678832,0.000000,0.000000,0.000000,3055.369397,4620.349145,7996.994889,547.968211,259.108154,466.394678,0.779441,0.001512
106.399957,4471.118918,14669.025321,4471.099792,14668.962571,30.385298,120.000977,24221.640739,93.908567,228.599863,749.999550,0.708420,228.099605,748.358284,0.002928,0.009605,15.115144,49.590368,228.592990,749.977002,1.772631,5.815719,-0.000406,-0.001331,-0.000005,-0.000034,0.000072,0.000000,0.066171,0.007742,0.066169,0.000013,0.065871,-0.000027,0.994361,0.678833,0.000000,0.000000,0.000000,3055.383371,4620.265954,7996.957154,547.965626,259.108154,466.394677,0.779441,0.001512
106.499957,4471.118966,14669.025477,4471.099839,14668.962727,30.385504,120.000979,24244.483947,94.085592,228.599841,749.999478,0.708420,228.099589,748.358231,0.002928,0.009605,15.115055,49.590075,228.592955,749.976887,1.774295,5.821176,-0.000542,-0.001777,-0.000005,-0.000034,0.000072,0.000000,0.066171,0.007749,0.066168,0.000013,0.065872,-0.000027,0.994359,0.678835,0.000000,0.000000,0.000000,3055.397144,4620.182763,7996.919419,547.963040,259.108154,466.394677,0.779441,0.001512
106.599957,4471.119027,14669.025678,4471.099900,14668.962926,30.385710,120.000981,24267.327152,94.262783,228.599820,749.999408,0.708420,228.099573,748.358180,0.002928,0.009605,15.114965,49.589781,228.592921,749.976775,1.775958,5.826633,-0.000676,-0.002217,-0.000005,-0.000034,0.000072,0.000000,0.066171,0.007756,0.066168,0.000013,0.065872,-0.000027,0.994357,0.678837,0.000000,0.000000,0.000000,3055.410660,4620.099571,7996.881684,547.960454,259.108153,466.394676,0.779441,0.001512
106.699957,4471.119101,14669.025922,4471.099974,14668.963170,30.385916,120.000983,24290.170354,94.440139,228.599799,749.999341,0.708420,228.099559,748.358132,0.002928,0.009605,15.114875,49.589485,228.592887,749.976665,1.777621,5.832091,-0.000808,-0.002651,-0.000005,-0.000034,0.000072,0.000000,0.066171,0.007763,0.066168,0.000013,0.065873,-0.000027,0.994355,0.678838,0.000000,0.000000,0.000000,3055.423945,4620.016379,7996.843948,547.957869,259.108153,466.394675,0.779441,0.001512
106.799957,4471.119188,14669.026209,4471.100061,14668.963456,30.386122,120.000984,24313.013552,94.617661,228.599779,749.999275,0.708420,228.099545,748.358086,0.002928,0.009605,15.114785,49.589189,228.592854,749.976556,1.779285,5.837548,-0.000938,-0.003078,-0.000005,-0.000034,0.000072,0.000000,0.066171,0.007771,0.066167,0.000013,0.065874,-0.000027,0.994353,0.678839,0.000000,0.000000,0.000000,3055.436994,4619.933186,7996.806213,547.955283,259.108152,466.394674,0.779441,0.001512
106.899957,4471.119289,14669.026538,4471.100162,14668.963785,30.386328,120.000986,24335.856747,94.795350,228.599759,749.999211,0.708420,228.099531,748.358041,0.002928,0.009606,15.114694,49.588891,228.592822,749.976450,1.780948,5.843005,-0.001067,-0.003499,-0.000005,-0.000034,0.000072,0.000000,0.066172,0.007778,0.066167,0.000013,0.065874,-0.000027,0.994351,0.678841,0.000000,0.000000,0.000000,3055.449807,4619.849994,7996.768477,547.952697,259.108152,466.394673,0.779441,0.001512
106.999957,4471.119402,14669.026909,4471.100275,14668.964156,30.386534,120.000988,24358.699939,94.973204,228.599741,749.999149,0.708420,228.099518,748.357999,0.002928,0.009606,15.114603,49.588592,228.592790,749.976346,1.782611,5.848462,-0.001193,-0.003914,-0.000005,-0.000034,0.000072,0.000000,0.066172,0.007785,0.066166,0.000013,0.065875,-0.000027,0.994349,0.678842,0.000000,0.000000,0.000000,3055.462381,4619.766801,7996.730742,547.950111,259.108151,466.394672,0.779441,0.001512
107.099957,4471.119528,14669.027322,4471.100400,14668.964568,30.386740,120.000990,24381.543127,95.151224,228.599722,749.999089,0.708420,228.099506,748.357959,0.002928,0.009606,15.114512,49.588292,228.592759,749.976243,1.784275,5.853920,-0.001317,-0.004322,-0.000005,-0.000035,0.000072,0.000000,0.066172,0.007793,0.066166,0.000013,0.065876,-0.000027,0.994347,0.678844,0.000000,0.000000,0.000000,3055.474713,4619.683608,7996.693006,547.947526,259.108150,466.394670,0.779441,0.001512
107.199957,4471.119666,14669.027775,4471.100538,14668.965020,30.386946,120.000992,24404.386313,95.329410,228.599705,749.999031,0.708420,228.099494,748.357921,0.002928,0.009606,15.114420,49.587992,228.592728,749.976142,1.785938,5.859377,-0.001440,-0.004724,-0.000005,-0.000035,0.000072,0.000000,0.066172,0.007800,0.066166,0.000013,0.065876,-0.000027,0.994345,0.678845,0.000000,0.000000,0.000000,3055.486802,4619.600414,7996.655270,547.944940,259.108149,466.394668,0.779441,0.001512
107.299957,4471.119816,14669.028267,4471.100688,14668.965512,30.387153,120.000994,24427.229495,95.507761,228.599687,749.998975,0.708420,228.099483,748.357884,0.002928,0.009606,15.114328,49.587690,228.592698,749.976043,1.787602,5.864835,-0.001560,-0.005120,-0.000005,-0.000035,0.000072,0.000000,0.066172,0.007807,0.066165,0.000013,0.065877,-0.000027,0.994343,0.678846,0.000000,0.000000,0.000000,3055.498647,4619.517221,7996.617534,547.942354,259.108148,466.394667,0.779441,0.001512
107.399957,4471.119978,14669.028799,4471.100850,14668.966044,30.387359,120.000996,24450.072675,95.686279,228.599671,749.998920,0.708420,228.099473,748.357850,0.002928,0.009606,15.114236,49.587388,228.592668,749.975946,1.789265,5.870292,-0.001679,-0.005508,-0.000005,-0.000035,0.000072,0.000000,0.066172,0.007814,0.066165,0.000013,0.065877,-0.000027,0.994341,0.678848,0.000000,0.000000,0.000000,3055.510246,4619.434027,7996.579798,547.939768,259.108147,466.394665,0.779441,0.001512
107.499957,4471.120152,14669.029370,4471.101024,14668.966614,30.387565,120.000997,24472.915851,95.864962,228.599655,749.998868,0.708420,228.099463,748.357818,0.002928,0.009606,15.114143,49.587085,228.592640,749.975851,1.790929,5.875750,-0.001795,-0.005890,-0.000005,-0.000035,0.000072,0.000000,0.066172,0.007822,0.066164,0.000013,0.065878,-0.000027,0.994339,0.678849,0.000000,0.000000,0.000000,3055.521597,4619.350833,7996.542062,547.937183,259.108146,466.394663,0.779441,0.001512
107.599957,4471.120337,14669.029978,4471.101209,14668.967222,30.387771,120.000999,24495.759025,96.043811,228.599640,749.998818,0.708420,228.099454,748.357787,0.002928,0.009606,15.114051,49.586781,228.592611,749.975758,1.792592,5.881207,-0.001910,-0.006266,-0.000005,-0.000035,0.000072,0.000000,0.066172,0.007829,0.066164,0.000013,0.065878,-0.000027,0.994337,0.678850,0.000000,0.000000,0.000000,3055.532700,4619.267638,7996.504325,547.934597,259.108145,466.394661,0.779441,0.001512
107.699957,4471.120534,14669.030624,4471.101406,14668.967867,30.387977,120.001001,24518.602196,96.222826,228.599625,749.998769,0.708420,228.099445,748.357759,0.002928,0.009606,15.113958,49.586476,228.592583,749.975667,1.794256,5.886665,-0.002022,-0.006635,-0.000005,-0.000035,0.000072,0.000000,0.066173,0.007836,0.066164,0.000013,0.065879,-0.000027,0.994334,0.678851,0.000000,0.000000,0.000000,3055.543552,4619.184444,7996.466589,547.932011,259.108143,466.394658,0.779441,0.001512
107.799957,4471.120742,14669.031306,4471.101614,14668.968549,30.388183,120.001003,24541.445364,96.402007,228.599611,749.998722,0.708420,228.099437,748.357732,0.002928,0.009606,15.113865,49.586172,228.592556,749.975577,1.795919,5.892123,-0.002133,-0.006997,-0.000005,-0.000035,0.000072,0.000000,0.066173,0.007843,0.066163,0.000013,0.065880,-0.000027,0.994332,0.678853,0.000000,0.000000,0.000000,3055.554154,4619.101249,7996.428853,547.929425,259.108142,466.394656,0.779441,0.001512
107.899957,4471.120961,14669.032024,4471.101832,14668.969266,30.388389,120.001005,24564.288529,96.581354,228.599597,749.998677,0.708420,228.099429,748.357707,0.002928,0.009606,15.113772,49.585866,228.592529,749.975489,1.797583,5.897581,-0.002241,-0.007353,-0.000005,-0.000035,0.000072,0.000000,0.066173,0.007851,0.066163,0.000013,0.065880,-0.000027,0.994330,0.678854,0.000000,0.000000,0.000000,3055.564505,4619.018054,7996.391116,547.926840,259.108141,466.394653,0.779441,0.001512
107.999957,4471.121191,14669.032777,4471.102062,14668.970019,30.388595,120.001007,24587.131692,96.760867,228.599584,749.998634,0.708420,228.099422,748.357684,0.002928,0.009606,15.113679,49.585561,228.592503,749.975403,1.799246,5.903039,-0.002348,-0.007702,-0.000005,-0.000035,0.000072,0.000000,0.066173,0.007858,0.066162,0.000013,0.065881,-0.000027,0.994328,0.678855,0.000000,0.000000,0.000000,3055.574603,4618.934859,7996.353379,547.924254,259.108139,466.394651,0.779441,0.001512
108.099957,4471.121431,14669.033565,4471.102302,14668.970806,30.388801,120.001009,24609.974852,96.940545,228.599571,749.998593,0.708420,228.099416,748.357663,0.002928,0.009606,15.113586,49.585255,228.592477,749.975319,1.800910,5.908496,-0.002452,-0.008045,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007865,0.066162,0.000013,0.065881,-0.000027,0.994326,0.678856,0.000000,0.000000,0.000000,3055.584448,4618.851663,7996.315642,547.921668,259.108138,466.394648,0.779441,0.001512
108.199957,4471.121681,14669.034387,4471.102552,14668.971628,30.389007,120.001011,24632.818010,97.120389,228.599559,749.998554,0.708419,228.099410,748.357644,0.002928,0.009606,15.113492,49.584948,228.592452,749.975237,1.802573,5.913954,-0.002554,-0.008380,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007873,0.066162,0.000013,0.065881,-0.000027,0.994324,0.678857,0.000000,0.000000,0.000000,3055.594041,4618.768468,7996.277906,547.919082,259.108136,466.394645,0.779441,0.001512
108.299957,4471.121942,14669.035242,4471.102813,14668.972482,30.389213,120.001012,24655.661165,97.300400,228.599548,749.998516,0.708419,228.099405,748.357627,0.002928,0.009606,15.113399,49.584642,228.592428,749.975156,1.804237,5.919412,-0.002655,-0.008709,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007880,0.066161,0.000013,0.065882,-0.000027,0.994322,0.678858,0.000000,0.000000,0.000000,3055.603379,4618.685272,7996.240169,547.916496,259.108134,466.394642,0.779441,0.001512
108.399957,4471.122212,14669.036130,4471.103083,14668.973369,30.389419,120.001014,24678.504318,97.480576,228.599537,749.998480,0.708419,228.099400,748.357611,0.002928,0.009606,15.113305,49.584335,228.592404,749.975077,1.805901,5.924870,-0.002753,-0.009032,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007887,0.066161,0.000013,0.065882,-0.000027,0.994320,0.678859,0.000000,0.000000,0.000000,3055.612465,4618.602076,7996.202431,547.913911,259.108133,466.394639,0.779440,0.001512
108.499957,4471.122493,14669.037049,4471.103363,14668.974288,30.389625,120.001016,24701.347468,97.660918,228.599526,749.998446,0.708419,228.099396,748.357597,0.002928,0.009606,15.113212,49.584029,228.592380,749.975000,1.807564,5.930329,-0.002849,-0.009348,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007894,0.066160,0.000013,0.065883,-0.000027,0.994318,0.678860,0.000000,0.000000,0.000000,3055.621297,4618.518880,7996.164694,547.911325,259.108131,466.394635,0.779440,0.001512
108.599957,4471.122782,14669.038000,4471.103653,14668.975239,30.389831,120.001018,24724.190616,97.841425,228.599517,749.998414,0.708419,228.099392,748.357585,0.002928,0.009606,15.113119,49.583722,228.592357,749.974924,1.809228,5.935787,-0.002943,-0.009657,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007902,0.066160,0.000013,0.065883,-0.000027,0.994316,0.678861,0.000000,0.000000,0.000000,3055.629875,4618.435683,7996.126957,547.908739,259.108129,466.394632,0.779440,0.001512
108.699956,4471.123082,14669.038982,4471.103952,14668.976220,30.390037,120.001020,24747.033762,98.022099,228.599507,749.998383,0.708419,228.099389,748.357575,0.002928,0.009606,15.113025,49.583416,228.592334,749.974851,1.810891,5.941245,-0.003036,-0.009959,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007909,0.066160,0.000013,0.065884,-0.000027,0.994313,0.678862,0.000000,0.000000,0.000000,3055.638200,4618.352487,7996.089220,547.906153,259.108127,466.394629,0.779440,0.001512
108.799956,4471.123390,14669.039993,4471.104260,14668.977230,30.390243,120.001022,24769.876906,98.202939,228.599498,749.998354,0.708419,228.099386,748.357566,0.002928,0.009606,15.112932,49.583109,228.592312,749.974778,1.812555,5.946703,-0.003126,-0.010255,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007916,0.066159,0.000013,0.065884,-0.000027,0.994311,0.678863,0.000000,0.000000,0.000000,3055.646273,4618.269290,7996.051482,547.903567,259.108125,466.394625,0.779440,0.001512
108.899956,4471.123707,14669.041033,4471.104577,14668.978270,30.390449,120.001024,24792.720047,98.383944,228.599490,749.998327,0.708419,228.099384,748.357559,0.002928,0.009606,15.112838,49.582803,228.592291,749.974708,1.814219,5.952162,-0.003214,-0.010545,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007924,0.066159,0.000013,0.065884,-0.000027,0.994309,0.678864,0.000000,0.000000,0.000000,3055.654093,4618.186093,7996.013745,547.900982,259.108123,466.394621,0.779440,0.001512
108.999956,4471.124033,14669.042103,4471.104903,14668.979339,30.390655,120.001026,24815.563186,98.565115,228.599482,749.998301,0.708419,228.099382,748.357554,0.002928,0.009606,15.112745,49.582497,228.592270,749.974639,1.815883,5.957620,-0.003300,-0.010827,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007931,0.066158,0.000013,0.065885,-0.000027,0.994307,0.678865,0.000000,0.000000,0.000000,3055.661661,4618.102896,7995.976007,547.898396,259.108121,466.394617,0.779440,0.001512
109.099956,4471.124367,14669.043200,4471.105237,14668.980436,30.390862,120.001027,24838.406323,98.746453,228.599475,749.998277,0.708419,228.099381,748.357550,0.002928,0.009606,15.112652,49.582191,228.592249,749.974571,1.817546,5.963078,-0.003384,-0.011103,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007938,0.066158,0.000013,0.065885,-0.000027,0.994305,0.678865,0.000000,0.000000,0.000000,3055.668978,4618.019699,7995.938270,547.895810,259.108119,466.394613,0.779440,0.001512
109.199956,4471.124710,14669.044324,4471.105579,14668.981559,30.391068,120.001029,24861.249459,98.927956,228.599468,749.998255,0.708419,228.099381,748.357548,0.002928,0.009607,15.112559,49.581885,228.592229,749.974506,1.819210,5.968537,-0.003466,-0.011373,-0.000005,-0.000036,0.000072,0.000000,0.066173,0.007945,0.066158,0.000013,0.065885,-0.000027,0.994303,0.678866,0.000000,0.000000,0.000000,3055.676044,4617.936501,7995.900532,547.893224,259.108116,466.394609,0.779440,0.001512
109.299956,4471.125061,14669.045475,4471.105930,14668.982710,30.391274,120.001031,24884.092592,99.109625,228.599462,749.998234,0.708419,228.099380,748.357547,0.002928,0.009607,15.112466,49.581580,228.592210,749.974441,1.820874,5.973996,-0.003547,-0.011636,-0.000005,-0.000037,0.000072,0.000000,0.066173,0.007953,0.066157,0.000013,0.065886,-0.000027,0.994301,0.678867,0.000000,0.000000,0.000000,3055.682861,4617.853304,7995.862794,547.890638,259.108114,466.394605,0.779440,0.001512
109.399956,4471.125420,14669.046652,4471.106289,14668.983886,30.391480,120.001033,24906.935723,99.291459,228.599456,749.998215,0.708419,228.099381,748.357548,0.002928,0.009607,15.112373,49.581275,228.592191,749.974379,1.822538,5.979454,-0.003625,-0.011893,-0.000005,-0.000037,0.000072,0.000000,0.066173,0.007960,0.066157,0.000013,0.065886,-0.000027,0.994299,0.678868,0.000000,0.000000,0.000000,3055.689430,4617.770106,7995.825056,547.888052,259.108112,466.394601,0.779440,0.001512
109.499956,4471.125786,14669.047854,4471.106655,14668.985088,30.391686,120.001035,24929.778852,99.473460,228.599451,749.998198,0.708419,228.099381,748.357551,0.002928,0.009607,15.112280,49.580971,228.592172,749.974318,1.824201,5.984913,-0.003701,-0.012143,-0.000005,-0.000037,0.000072,0.000000,0.066173,0.007967,0.066156,0.000013,0.065886,-0.000027,0.994297,0.678869,0.000000,0.000000,0.000000,3055.695751,4617.686908,7995.787319,547.885466,259.108109,466.394597,0.779440,0.001512
109.599956,4471.126160,14669.049081,4471.107029,14668.986315,30.391892,120.001037,24952.621980,99.655627,228.599446,749.998181,0.708419,228.099383,748.357555,0.002928,0.009607,15.112187,49.580667,228.592154,749.974258,1.825865,5.990372,-0.003775,-0.012387,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.007974,0.066156,0.000013,0.065886,-0.000027,0.994295,0.678869,0.000000,0.000000,0.000000,3055.701826,4617.603711,7995.749581,547.882881,259.108107,466.394593,0.779440,0.001512
109.699956,4471.126541,14669.050333,4471.107410,14668.987565,30.392098,120.001039,24975.465105,99.837959,228.599441,749.998167,0.708419,228.099384,748.357560,0.002928,0.009607,15.112095,49.580364,228.592136,749.974200,1.827529,5.995830,-0.003848,-0.012624,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.007982,0.066156,0.000013,0.065887,-0.000027,0.994293,0.678870,0.000000,0.000000,0.000000,3055.707655,4617.520513,7995.711843,547.880295,259.108104,466.394588,0.779440,0.001512
109.799956,4471.126930,14669.051607,4471.107798,14668.988839,30.392304,120.001041,24998.308229,100.020457,228.599437,749.998154,0.708419,228.099386,748.357567,0.002928,0.009607,15.112003,49.580061,228.592119,749.974143,1.829193,6.001289,-0.003918,-0.012855,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.007989,0.066155,0.000013,0.065887,-0.000027,0.994291,0.678870,0.000000,0.000000,0.000000,3055.713241,4617.437314,7995.674105,547.877709,259.108102,466.394584,0.779440,0.001512
109.899956,4471.127325,14669.052904,4471.108193,14668.990136,30.392510,120.001043,25021.151352,100.203122,228.599434,749.998142,0.708419,228.099389,748.357575,0.002928,0.009607,15.111910,49.579759,228.592102,749.974088,1.830857,6.006748,-0.003987,-0.013080,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.007996,0.066155,0.000013,0.065887,-0.000027,0.994289,0.678871,0.000000,0.000000,0.000000,3055.718585,4617.354116,7995.636367,547.875123,259.108099,466.394579,0.779440,0.001512
109.999956,4471.127727,14669.054224,4471.108596,14668.991455,30.392716,120.001045,25043.994472,100.385952,228.599431,749.998132,0.708419,228.099392,748.357585,0.002928,0.009607,15.111819,49.579457,228.592085,749.974034,1.832521,6.012207,-0.004053,-0.013298,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.008004,0.066154,0.000013,0.065887,-0.000027,0.994287,0.678872,0.000000,0.000000,0.000000,3055.723688,4617.270918,7995.598628,547.872537,259.108097,466.394574,0.779440,0.001512
110.099956,4471.128136,14669.055565,4471.109004,14668.992796,30.392922,120.001046,25066.837591,100.568948,228.599428,749.998123,0.708419,228.099395,748.357596,0.002928,0.009607,15.111727,49.579157,228.592069,749.973981,1.834185,6.017666,-0.004118,-0.013510,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.008011,0.066154,0.000013,0.065888,-0.000027,0.994285,0.678872,0.000000,0.000000,0.000000,3055.728552,4617.187719,7995.560890,547.869951,259.108094,466.394569,0.779440,0.001512
110.199956,4471.128551,14669.056927,4471.109419,14668.994157,30.393128,120.001048,25089.680708,100.752110,228.599426,749.998116,0.708419,228.099399,748.357609,0.002928,0.009607,15.111635,49.578857,228.592054,749.973930,1.835848,6.023125,-0.004181,-0.013717,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.008018,0.066154,0.000013,0.065888,-0.000027,0.994283,0.678873,0.000000,0.000000,0.000000,3055.733178,4617.104521,7995.523152,547.867365,259.108091,466.394565,0.779440,0.001512
110.299956,4471.128973,14669.058309,4471.109840,14668.995539,30.393334,120.001050,25112.523824,100.935437,228.599424,749.998110,0.708419,228.099403,748.357623,0.002928,0.009607,15.111544,49.578557,228.592039,749.973880,1.837512,6.028584,-0.004242,-0.013916,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.008025,0.066153,0.000013,0.065888,-0.000027,0.994281,0.678873,0.000000,0.000000,0.000000,3055.737569,4617.021322,7995.485414,547.864779,259.108089,466.394560,0.779440,0.001512
110.399956,4471.129400,14669.059711,4471.110267,14668.996940,30.393540,120.001052,25135.366939,101.118931,228.599422,749.998105,0.708419,228.099408,748.357638,0.002928,0.009607,15.111453,49.578259,228.592024,749.973832,1.839176,6.034043,-0.004301,-0.014110,-0.000005,-0.000037,0.000072,0.000000,0.066172,0.008033,0.066153,0.000013,0.065888,-0.000027,0.994279,0.678874,0.000000,0.000000,0.000000,3055.741726,4616.938123,7995.447675,547.862193,259.108086,466.394555,0.779440,0.001512
110.499956,4471.129833,14669.061132,4471.110700,14668.998361,30.393746,120.001054,25158.210052,101.302591,228.599421,749.998102,0.708419,228.099413,748.357654,0.002928,0.009607,15.111363,49.577961,228.592009,749.973784,1.840840,6.039502,-0.004358,-0.014298,-0.000005,-0.000037,0.000072,0.000000,0.066171,0.008040,0.066152,0.000013,0.065888,-0.000027,0.994277,0.678874,0.000000,0.000000,0.000000,3055.745650,4616.854924,7995.409937,547.859608,259.108083,466.394550,0.779440,0.001512
